Location ID,Latitude,Longitude,Equipment Lane Count,Lane Count,Electricity Number,Billing Month,Electricity Consumption (kWh),Feeder Line Category,Power Outage Group,Billing Period (Start),Billing Period (End),Billing Date,Lighting Usage Category,Number of Usage Days Last Year (Second Half),Billed kWh - Regular (Peak),Number of Usage Days Same Period Last Year,Average Electricity Consumption,Electricity Usage Same Period Last Year,Electricity Usage Last Year (Second Half),Number of Usage Days This Period,Unnamed: 21,Station
03F3392N,23.132064,120.333711,4,3,10-52-2688-20-4,2024-06,3402,KL26,E,2024-04-10,2024-06-10,2024-06-19,D12,59,3402,56,無,3209,3370,62,03F-339.2N,新市
03F3392N,23.132064,120.333711,4,3,10-52-2688-20-4,2024-08,3442,KL26,E,2024-06-11,2024-08-11,2024-08-16,D12,62,3442,59,無,3370,3490,62,03F-339.2N,新市
03F3392N,23.132064,120.333711,4,3,10-52-2688-20-4,2024-10,3259,KL26,E,2024-08-12,2024-10-10,2024-10-17,D12,62,3259,62,無,3490,3261,60,03F-339.2N,新市
03F3392N,23.132064,120.333711,4,3,10-52-2688-20-4,2024-12,3322,KL26,E,2024-10-11,2024-12-10,2024-12-17,D12,62,3322,62,無,3261,3287,61,03F-339.2N,新市
01F3126S,23.104817,120.247681,4,3,10-53-3354-06-6,2024-05,3413,K821,A,2024-03-19,2024-05-20,2024-05-27,G08,58,3413,58,3773,3603,3669,63,01F-312.6S,新市
01F3126S,23.104817,120.247681,4,3,10-53-3354-06-6,2024-07,3363,K821,A,2024-05-21,2024-07-17,2024-07-24,G08,62,3363,58,4158,3669,3441,58,01F-312.6S,新市
01F3126S,23.104817,120.247681,4,3,10-53-3354-06-6,2024-09,3598,K821,A,2024-07-18,2024-09-19,2024-09-26,G08,61,3598,62,4452,3441,3386,64,01F-312.6S,新市
01F3126S,23.104817,120.247681,4,3,10-53-3354-06-6,2024-11,3438,K821,A,2024-09-20,2024-11-19,2024-11-26,G08,64,3438,61,4093,3386,3314,61,01F-312.6S,新市
,,,,,10-53-4124-90-2,2024-05,7358,K219,A,2024-04-18,2024-05-20,2024-05-27, ,28,7358,28,無,6156,7112,33,新市作業室,新市
,,,,,10-53-4124-90-2,2024-06,6621,K219,A,2024-05-21,2024-06-18,2024-06-27, ,30,6621,28,無,7112,8047,29,新市作業室,新市
,,,,,10-53-4124-90-2,2024-07,8453,K219,A,2024-06-19,2024-07-17,2024-07-24, ,31,8453,30,無,8047,8025,29,新市作業室,新市
,,,,,10-53-4124-90-2,2024-08,8259,K219,A,2024-07-18,2024-08-19,2024-08-26, ,31,8259,31,無,8025,8230,33,新市作業室,新市
,,,,,10-53-4124-90-2,2024-09,7647,K219,A,2024-08-20,2024-09-19,2024-09-26, ,33,7647,31,無,8230,8816,31,新市作業室,新市
,,,,,10-53-4124-90-2,2024-10,6711,K219,A,2024-09-20,2024-10-20,2024-10-25, ,28,6711,33,無,8816,6567,31,新市作業室,新市
,,,,,10-53-4124-90-2,2024-11,5970,K219,A,2024-10-21,2024-11-19,2024-11-26, ,30,5970,28,無,6567,5918,30,新市作業室,新市
,,,,,10-53-4124-90-2,2024-12,5015,K219,A,2024-11-20,2024-12-18,2024-12-25, ,34,5015,30,無,5918,5702,29,新市作業室,新市
01F3559N,22.730903,120.334286,4,3,11-55-1280-94-3,2024-07,2249,ML24,D,2024-04-26,2024-06-25,2024-07-02,G08,64,2249,57,1457,2111,2362,61,01F-355.9N,田寮
01F3559N,22.730903,120.334286,4,3,11-55-1280-94-3,2024-09,2354,ML24,D,2024-06-26,2024-08-27,2024-09-03,G08,61,2354,64,1502,2362,2202,63,01F-355.9N,田寮
01F3559N,22.730903,120.334286,4,3,11-55-1280-94-3,2024-11,2307,ML24,D,2024-08-28,2024-10-28,2024-11-04,G08,63,2307,61,1382,2202,2212,62,01F-355.9N,田寮
01F3559N,22.730903,120.334286,4,3,11-55-1280-94-3,2025-01,2069,ML24,D,2024-10-29,2024-12-25,2025-01-03,G08,59,2069,63,1104,2212,2067,58,01F-355.9N,田寮
01F3561S,22.728956,120.333764,4,3,11-55-1284-94-7,2024-07,2325,ML33,D,2024-04-26,2024-06-25,2024-07-02,G08,64,2325,57,1783,2075,2363,61,01F-356.1S,田寮
01F3561S,22.728956,120.333764,4,3,11-55-1284-94-7,2024-09,2444,ML33,D,2024-06-26,2024-08-27,2024-09-03,G08,61,2444,64,1980,2363,2225,63,01F-356.1S,田寮
01F3561S,22.728956,120.333764,4,3,11-55-1284-94-7,2024-11,2380,ML33,D,2024-08-28,2024-10-28,2024-11-04,G08,63,2380,61,1819,2225,2294,62,01F-356.1S,田寮
01F3561S,22.728956,120.333764,4,3,11-55-1284-94-7,2025-01,2122,ML33,D,2024-10-29,2024-12-25,2025-01-03,G08,59,2122,63,1396,2294,2110,58,01F-356.1S,田寮
01F3535S,22.752806,120.334056,4,3,11-56-3595-99-3,2024-06,3608,ML31,D,2024-04-01,2024-05-29,2024-06-12,F02,無,3608,無,2185,無,無,59,01F-353.5SN,田寮
01F3535S,22.752806,120.334056,4,3,11-56-3595-99-3,2024-08,3958,ML31,D,2024-05-30,2024-08-04,2024-08-09,F02,無,3958,無,2564,無,無,67,01F-353.5SN,田寮
01F3535S,22.752806,120.334056,4,3,11-56-3595-99-3,2024-10,3661,ML31,D,2024-08-05,2024-10-02,2024-10-09,F02,34,3661,無,2081,無,1165,59,01F-353.5SN,田寮
01F3535S,22.752806,120.334056,4,3,11-56-3595-99-3,2024-12,3518,ML31,D,2024-10-03,2024-12-03,2024-12-10,F02,62,3518,34,1806,1165,3359,62,01F-353.5SN,田寮
,,,,,11-63-7540-02-9,2024-05,873,MK46,D,2024-04-03,2024-05-07,2024-05-14, ,28,873,28,無,684,735,35,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-06,672,MK46,D,2024-05-08,2024-06-04,2024-06-14, ,32,672,28,無,735,877,28,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-07,843,MK46,D,2024-06-05,2024-07-04,2024-07-11, ,29,843,32,無,877,791,30,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-08,868,MK46,D,2024-07-05,2024-08-06,2024-08-13, ,31,868,29,無,791,803,33,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-09,787,MK46,D,2024-08-07,2024-09-05,2024-09-12, ,31,787,31,無,803,806,30,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-10,802,MK46,D,2024-09-06,2024-10-06,2024-10-14, ,30,802,31,無,806,689,31,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-11,731,MK46,D,2024-10-07,2024-11-06,2024-11-13, ,30,731,30,無,689,649,31,岡山維運站,田寮
,,,,,11-63-7540-02-9,2024-12,573,MK46,D,2024-11-07,2024-12-05,2024-12-12, ,34,573,30,無,649,668,29,岡山維運站,田寮
01F3460S,22.818039,120.312731,4,3,11-63-7548-26-5,2024-06,3512,MH45,H,2024-04-03,2024-06-04,2024-06-14,G08,61,3512,56,4531,3065,3401,63,01F-346.0SN,田寮
01F3460S,22.818039,120.312731,4,3,11-63-7548-26-5,2024-08,3579,MH45,H,2024-06-05,2024-08-06,2024-08-13,G08,62,3579,61,3724,3401,3404,63,01F-346.0SN,田寮
01F3460S,22.818039,120.312731,4,3,11-63-7548-26-5,2024-10,3470,MH45,H,2024-08-07,2024-10-06,2024-10-14,G08,60,3470,62,3560,3404,3223,61,01F-346.0SN,田寮
01F3460S,22.818039,120.312731,4,3,11-63-7548-26-5,2024-12,3346,MH45,H,2024-10-07,2024-12-05,2024-12-12,G08,62,3346,60,3313,3223,3296,60,01F-346.0SN,田寮
01F3366S,22.892619,120.27215,4,3,11-73-5499-47-9,2024-06,3713,MZ42,D,2024-04-03,2024-06-04,2024-06-14,G08,61,3713,56,無,3326,3808,63,01F-336.6SN,田寮
01F3366S,22.892619,120.27215,4,3,11-73-5499-47-9,2024-08,3836,MZ42,D,2024-06-05,2024-08-06,2024-08-13,G08,62,3836,61,無,3808,3533,63,01F-336.6SN,田寮
01F3366S,22.892619,120.27215,4,3,11-73-5499-47-9,2024-10,3505,MZ42,D,2024-08-07,2024-10-06,2024-10-14,G08,60,3505,62,無,3533,3716,61,01F-336.6SN,田寮
01F3366S,22.892619,120.27215,4,3,11-73-5499-47-9,2024-12,3581,MZ42,D,2024-10-07,2024-12-05,2024-12-12,G08,62,3581,60,無,3716,3514,60,01F-336.6SN,田寮
01F3398S,22.867419,120.284989,4,3,11-73-6722-25-6,2024-06,3778,MZ48,D,2024-04-08,2024-06-05,2024-06-17,G08,61,3778,56,無,3608,4043,59,01F-339.8SN,田寮
01F3398S,22.867419,120.284989,4,3,11-73-6722-25-6,2024-08,3853,MZ48,D,2024-06-06,2024-08-07,2024-08-14,G08,62,3853,61,無,4043,3707,63,01F-339.8SN,田寮
01F3398S,22.867419,120.284989,4,3,11-73-6722-25-6,2024-10,3743,MZ48,D,2024-08-08,2024-10-07,2024-10-15,G08,62,3743,62,無,3707,3659,61,01F-339.8SN,田寮
01F3398S,22.867419,120.284989,4,3,11-73-6722-25-6,2024-12,3560,MZ48,D,2024-10-08,2024-12-08,2024-12-13,G08,60,3560,62,無,3659,3845,62,01F-339.8SN,田寮
,,,,,11-74-3790-83-4,2024-05,3134,MH49,H,2024-04-11,2024-05-13,2024-05-20, ,28,3134,28,無,2792,3009,33,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-06,2496,MH49,H,2024-05-14,2024-06-11,2024-06-20, ,30,2496,28,無,3009,3541,29,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-07,3072,MH49,H,2024-06-12,2024-07-10,2024-07-17, ,31,3072,30,無,3541,3351,29,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-08,3371,MH49,H,2024-07-11,2024-08-12,2024-08-19, ,31,3371,31,無,3351,3460,33,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-09,2811,MH49,H,2024-08-13,2024-09-11,2024-09-19, ,29,2811,31,無,3460,3027,30,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-10,2842,MH49,H,2024-09-12,2024-10-13,2024-10-18, ,32,2842,29,無,3027,2675,32,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-11,2506,MH49,H,2024-10-14,2024-11-12,2024-11-19, ,30,2506,32,無,2675,2271,30,田寮維運站,田寮
,,,,,11-74-3790-83-4,2024-12,1831,MH49,H,2024-11-13,2024-12-11,2024-12-18, ,34,1831,30,無,2271,2337,29,田寮維運站,田寮
03F3743S,22.845122,120.385428,4,3,11-74-5268-05-1,2024-05,3272,MH49,H,2024-03-12,2024-05-13,2024-05-20,B21,58,3272,58,無,3175,3136,63,03F-374.3SN,田寮
03F3743S,22.845122,120.385428,4,3,11-74-5268-05-1,2024-07,3154,MH49,H,2024-05-14,2024-07-10,2024-07-17,B21,62,3154,58,無,3136,3150,58,03F-374.3SN,田寮
03F3743S,22.845122,120.385428,4,3,11-74-5268-05-1,2024-09,3614,MH49,H,2024-07-11,2024-09-11,2024-09-19,B21,61,3614,62,無,3150,3135,63,03F-374.3SN,田寮
03F3743S,22.845122,120.385428,4,3,11-74-5268-05-1,2024-11,3586,MH49,H,2024-09-12,2024-11-12,2024-11-19,B21,64,3586,61,無,3135,3209,62,03F-374.3SN,田寮
03F4259N,22.477464,120.531386,3,2,12-58-3705-10-3,2024-06,1980,NF27,C,2024-04-17,2024-06-17,2024-06-26,G08,59,1980,56,603,1794,1940,62,03F-425.9N,田寮
03F4259N,22.477464,120.531386,3,2,12-58-3705-10-3,2024-08,2015,NF27,C,2024-06-18,2024-08-18,2024-08-23,G08,66,2015,59,598,1940,2156,62,03F-425.9N,田寮
03F4259N,22.477464,120.531386,3,2,12-58-3705-10-3,2024-10,1900,NF27,C,2024-08-19,2024-10-17,2024-10-24,G08,58,1900,66,576,2156,1740,60,03F-425.9N,田寮
03F4259N,22.477464,120.531386,3,2,12-58-3705-10-3,2024-12,1915,NF27,C,2024-10-18,2024-12-17,2024-12-24,G08,68,1915,58,552,1740,2044,61,03F-425.9N,田寮
03F4263S,22.474661,120.530844,3,2,12-58-4115-80-6,2024-06,1936,NF27,C,2024-04-17,2024-06-17,2024-06-26,G08,59,1936,56,603,1800,1963,62,03F-426.3S,田寮
03F4263S,22.474661,120.530844,3,2,12-58-4115-80-6,2024-08,1925,NF27,C,2024-06-18,2024-08-18,2024-08-23,G08,66,1925,59,598,1963,2076,62,03F-426.3S,田寮
03F4263S,22.474661,120.530844,3,2,12-58-4115-80-6,2024-10,1947,NF27,C,2024-08-19,2024-10-17,2024-10-24,G08,58,1947,66,576,2076,1827,60,03F-426.3S,田寮
03F4263S,22.474661,120.530844,3,2,12-58-4115-80-6,2024-12,1879,NF27,C,2024-10-18,2024-12-17,2024-12-24,G08,68,1879,58,552,1827,1973,61,03F-426.3S,田寮
03F4232S,22.501367,120.525775,3,2,12-58-8272-15-6,2024-05,3107,NO30,C,2024-03-14,2024-05-15,2024-05-22,G08,60,3107,58,3107,2971,3032,63,03F-423.2SN,田寮
03F4232S,22.501367,120.525775,3,2,12-58-8272-15-6,2024-07,2822,NO30,C,2024-05-16,2024-07-14,2024-07-19,G08,62,2822,60,2822,3032,3224,60,03F-423.2SN,田寮
03F4232S,22.501367,120.525775,3,2,12-58-8272-15-6,2024-09,3051,NO30,C,2024-07-15,2024-09-15,2024-09-23,G08,59,3051,62,3051,3224,3020,63,03F-423.2SN,田寮
03F4232S,22.501367,120.525775,3,2,12-58-8272-15-6,2024-11,2919,NO30,C,2024-09-16,2024-11-14,2024-11-21,G08,64,2919,59,2919,3020,3111,60,03F-423.2SN,田寮
03F4168N,22.557408,120.524761,3,2,12-61-4690-23-8,2024-07,1977,NE27,C,2024-04-29,2024-06-26,2024-07-03,G08,60,1977,61,2547,2003,1977,59,03F-416.8N,田寮
03F4168N,22.557408,120.524761,3,2,12-61-4690-23-8,2024-09,2199,NE27,C,2024-06-27,2024-08-28,2024-09-04,G08,61,2199,60,2853,1977,2007,63,03F-416.8N,田寮
03F4168N,22.557408,120.524761,3,2,12-61-4690-23-8,2024-11,2097,NE27,C,2024-08-29,2024-10-29,2024-11-05,G08,63,2097,61,2658,2007,1990,62,03F-416.8N,田寮
03F4168N,22.557408,120.524761,3,2,12-61-4690-23-8,2025-01,1913,NE27,C,2024-10-30,2024-12-26,2025-01-06,G08,61,1913,63,2175,1990,1907,58,03F-416.8N,田寮
03F4168S,22.557186,120.524558,3,2,12-61-4690-24-9,2024-07,2001,NE27,C,2024-04-29,2024-06-26,2024-07-03,G08,60,2001,61,2547,2026,1991,59,03F-416.8S,田寮
03F4168S,22.557186,120.524558,3,2,12-61-4690-24-9,2024-09,2167,NE27,C,2024-06-27,2024-08-28,2024-09-04,G08,61,2167,60,2853,1991,2014,63,03F-416.8S,田寮
03F4168S,22.557186,120.524558,3,2,12-61-4690-24-9,2024-11,2080,NE27,C,2024-08-29,2024-10-29,2024-11-05,G08,63,2080,61,2658,2014,2001,62,03F-416.8S,田寮
03F4168S,22.557186,120.524558,3,2,12-61-4690-24-9,2025-01,1940,NE27,C,2024-10-30,2024-12-26,2025-01-06,G08,61,1940,63,2175,2001,1922,58,03F-416.8S,田寮
03F4142S,22.579586,120.526161,3,2,12-69-1584-90-3,2024-06,3131,NE31,C,2024-04-03,2024-06-04,2024-06-14,G08,61,3131,56,2212,3135,3277,63,03F-414.2SN,田寮
03F4142S,22.579586,120.526161,3,2,12-69-1584-90-3,2024-08,3289,NE31,C,2024-06-05,2024-08-06,2024-08-13,G08,62,3289,61,2216,3277,3184,63,03F-414.2SN,田寮
03F4142S,22.579586,120.526161,3,2,12-69-1584-90-3,2024-10,2909,NE31,C,2024-08-07,2024-10-06,2024-10-14,G08,60,2909,62,1572,3184,2818,61,03F-414.2SN,田寮
03F4142S,22.579586,120.526161,3,2,12-69-1584-90-3,2024-12,3017,NE31,C,2024-10-07,2024-12-05,2024-12-12,G08,62,3017,60,1592,2818,2946,60,03F-414.2SN,田寮
,,,,,12-69-7489-02-3,2024-05,3968,NL24,C,2024-04-09,2024-05-09,2024-05-16, ,28,3968,28,無,4589,4479,31,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-06,3140,NL24,C,2024-05-10,2024-06-06,2024-06-18, ,30,3140,28,無,4479,4912,28,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-07,4096,NL24,C,2024-06-07,2024-07-08,2024-07-15, ,29,4096,30,無,4912,4075,32,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-08,3694,NL24,C,2024-07-09,2024-08-08,2024-08-15, ,33,3694,29,無,4075,4082,31,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-09,3718,NL24,C,2024-08-09,2024-09-09,2024-09-16, ,29,3718,33,無,4082,3739,32,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-10,2947,NL24,C,2024-09-10,2024-10-08,2024-10-16, ,30,2947,29,無,3739,3756,29,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-11,3370,NL24,C,2024-10-09,2024-11-10,2024-11-15, ,32,3370,30,無,3756,3642,33,竹田維運站,田寮
,,,,,12-69-7489-02-3,2024-12,2594,NL24,C,2024-11-11,2024-12-09,2024-12-16, ,34,2594,32,無,3642,3484,29,竹田維運站,田寮
03F4021N,22.680347,120.563311,3,2,12-74-1267-94-0,2024-05,2097,NR21,B,2024-03-13,2024-05-14,2024-05-21,G08,60,2097,58,513,1940,1934,63,03F-402.1N,田寮
03F4021N,22.680347,120.563311,3,2,12-74-1267-94-0,2024-07,1945,NR21,B,2024-05-15,2024-07-11,2024-07-18,G08,60,1945,60,624,1934,2068,58,03F-402.1N,田寮
03F4021N,22.680347,120.563311,3,2,12-74-1267-94-0,2024-09,2115,NR21,B,2024-07-12,2024-09-12,2024-09-20,G08,61,2115,60,710,2068,2011,63,03F-402.1N,田寮
03F4021N,22.680347,120.563311,3,2,12-74-1267-94-0,2024-11,2033,NR21,B,2024-09-13,2024-11-13,2024-11-20,G08,64,2033,61,461,2011,1998,62,03F-402.1N,田寮
03F3981S,22.7058,120.539336,3,2,12-77-2035-31-8,2024-06,1684,NB39,A,2024-04-01,2024-05-29,2024-06-12,G08,59,1684,61,1523,1620,1727,59,03F-398.1S,田寮
03F3981S,22.7058,120.539336,3,2,12-77-2035-31-8,2024-08,1825,NY32,B,2024-05-30,2024-08-04,2024-08-09,G08,61,1825,59,1719,1727,1666,67,03F-398.1S,田寮
03F3981S,22.7058,120.539336,3,2,12-77-2035-31-8,2024-10,1706,NY32,B,2024-08-05,2024-10-02,2024-10-09,G08,63,1706,61,1535,1666,1639,59,03F-398.1S,田寮
03F3981S,22.7058,120.539336,3,2,12-77-2035-31-8,2024-12,1667,NY32,B,2024-10-03,2024-12-03,2024-12-10,G08,62,1667,63,1546,1639,1532,62,03F-398.1S,田寮
03F3984N,22.704642,120.541133,3,2,12-77-2045-55-9,2024-06,1876,NY25,B,2024-04-01,2024-05-29,2024-06-12,G08,59,1876,61,1523,1709,1800,59,03F-398.4N,田寮
03F3984N,22.704642,120.541133,3,2,12-77-2045-55-9,2024-08,1967,NY25,B,2024-05-30,2024-08-04,2024-08-09,G08,61,1967,59,1719,1800,1828,67,03F-398.4N,田寮
03F3984N,22.704642,120.541133,3,2,12-77-2045-55-9,2024-10,1803,NY25,B,2024-08-05,2024-10-02,2024-10-09,G08,63,1803,61,1535,1828,1740,59,03F-398.4N,田寮
03F3984N,22.704642,120.541133,3,2,12-77-2045-55-9,2024-12,1778,NY25,B,2024-10-03,2024-12-03,2024-12-10,G08,62,1778,63,1546,1740,1718,62,03F-398.4N,田寮
03F4018S,22.682775,120.563086,3,2,12-79-5747-01-2,2024-05,2201,NR30,B,2024-03-08,2024-05-09,2024-05-16,G08,58,2201,60,1702,2153,2056,63,03F-401.8S,田寮
03F4018S,22.682775,120.563086,3,2,12-79-5747-01-2,2024-07,2063,NR30,B,2024-05-10,2024-07-08,2024-07-15,G08,62,2063,58,1787,2056,2309,60,03F-401.8S,田寮
03F4018S,22.682775,120.563086,3,2,12-79-5747-01-2,2024-09,2205,NR30,B,2024-07-09,2024-09-09,2024-09-16,G08,59,2205,62,1937,2309,2197,63,03F-401.8S,田寮
03F4018S,22.682775,120.563086,3,2,12-79-5747-01-2,2024-11,2115,NR30,B,2024-09-10,2024-11-10,2024-11-15,G08,66,2115,59,1783,2197,2458,62,03F-401.8S,田寮
03F3916S,22.749792,120.496839,3,3,12-87-2478-01-0,2024-05,3397,NC23,B,2024-03-13,2024-05-14,2024-05-21,F04,60,3397,58,1344,3165,3331,63,03F-391.6SN,田寮
03F3916S,22.749792,120.496839,3,3,12-87-2478-01-0,2024-07,3213,NC23,B,2024-05-15,2024-07-11,2024-07-18,F04,60,3213,60,1417,3331,3344,58,03F-391.6SN,田寮
03F3916S,22.749792,120.496839,3,3,12-87-2478-01-0,2024-09,3442,NC23,B,2024-07-12,2024-09-12,2024-09-20,F04,61,3442,60,1419,3344,3373,63,03F-391.6SN,田寮
03F3916S,22.749792,120.496839,3,3,12-87-2478-01-0,2024-11,3349,NC23,B,2024-09-13,2024-11-13,2024-11-20,F04,64,3349,61,1195,3373,3340,62,03F-391.6SN,田寮
01F0248S,25.07763056,121.5166028,5,4,16-15-6003-08-9,2024-05,2634,TR40,H,2024-03-05,2024-05-06,2024-05-13,B21,57,2634,58,2634,2359,2458,63,01F-024.8S,泰山
01F0248S,25.07763056,121.5166028,5,4,16-15-6003-08-9,2024-07,2498,TR40,H,2024-05-07,2024-07-03,2024-07-10,B21,62,2498,57,2498,2458,2772,58,01F-024.8S,泰山
01F0248S,25.07763056,121.5166028,5,4,16-15-6003-08-9,2024-09,2697,TR40,H,2024-07-04,2024-09-04,2024-09-11,B21,61,2697,62,2697,2772,2676,63,01F-024.8S,泰山
01F0248S,25.07763056,121.5166028,5,4,16-15-6003-08-9,2024-11,2656,TR40,H,2024-09-05,2024-11-05,2024-11-12,B21,65,2656,61,2656,2676,2682,62,01F-024.8S,泰山
03F0136S,25.052742,121.631281,5,4,16-36-7928-00-6,2024-06,2378,TX23,C,2024-04-10,2024-06-10,2024-06-19,F04,59,2378,56,3726,2094,2295,62,03F-013.6S,樹林
03F0136S,25.052742,121.631281,5,4,16-36-7928-00-6,2024-08,2446,TX23,C,2024-06-11,2024-08-11,2024-08-16,F04,62,2446,59,4929,2295,2452,62,03F-013.6S,樹林
03F0136S,25.052742,121.631281,5,4,16-36-7928-00-6,2024-10,2349,TX23,C,2024-08-12,2024-10-10,2024-10-17,F04,62,2349,62,4490,2452,2349,60,03F-013.6S,樹林
03F0136S,25.052742,121.631281,5,4,16-36-7928-00-6,2024-12,2273,TX23,C,2024-10-11,2024-12-10,2024-12-17,F04,62,2273,62,3162,2349,2276,61,03F-013.6S,樹林
03F0140N,25.050319,121.628156,5,4,16-36-9448-00-9,2024-06,2177,TX23,C,2024-04-10,2024-06-10,2024-06-19,F04,59,2177,56,3726,1967,2191,62,03F-014.0N,樹林
03F0140N,25.050319,121.628156,5,4,16-36-9448-00-9,2024-08,2255,TX23,C,2024-06-11,2024-08-11,2024-08-16,F04,62,2255,59,4929,2191,2292,62,03F-014.0N,樹林
03F0140N,25.050319,121.628156,5,4,16-36-9448-00-9,2024-10,2158,TX23,C,2024-08-12,2024-10-10,2024-10-17,F04,62,2158,62,4490,2292,2186,60,03F-014.0N,樹林
03F0140N,25.050319,121.628156,5,4,16-36-9448-00-9,2024-12,2111,TX23,C,2024-10-11,2024-12-10,2024-12-17,F04,62,2111,62,3162,2186,2088,61,03F-014.0N,樹林
03F0158S,25.036533,121.621386,6,4,16-37-1368-00-7,2024-06,2523,TJ21,C,2024-04-11,2024-06-11,2024-06-20,F04,61,2523,56,1265,2328,2656,62,03F-015.8S,樹林
03F0158S,25.036533,121.621386,6,4,16-37-1368-00-7,2024-08,2637,TJ21,C,2024-06-12,2024-08-12,2024-08-19,F04,60,2637,61,1575,2656,2589,62,03F-015.8S,樹林
03F0158S,25.036533,121.621386,6,4,16-37-1368-00-7,2024-10,2589,TJ21,C,2024-08-13,2024-10-13,2024-10-18,F04,62,2589,60,1356,2589,2537,62,03F-015.8S,樹林
03F0158S,25.036533,121.621386,6,4,16-37-1368-00-7,2024-12,2357,TJ21,C,2024-10-14,2024-12-11,2024-12-18,F04,62,2357,62,1253,2537,2428,59,03F-015.8S,樹林
03F0150N,25.042389,121.624789,5,5,16-37-2467-00-9,2024-06,2368,TJ28,C,2024-04-12,2024-06-12,2024-06-21,F04,61,2368,56,2753,2116,2446,62,03F-015.0N,樹林
03F0150N,25.042389,121.624789,5,5,16-37-2467-00-9,2024-08,2463,TJ28,C,2024-06-13,2024-08-13,2024-08-20,F04,64,2463,61,3502,2446,2525,62,03F-015.0N,樹林
03F0150N,25.042389,121.624789,5,5,16-37-2467-00-9,2024-10,2461,TJ28,C,2024-08-14,2024-10-14,2024-10-21,F04,58,2461,64,3439,2525,2156,62,03F-015.0N,樹林
03F0150N,25.042389,121.624789,5,5,16-37-2467-00-9,2024-12,2218,TJ28,C,2024-10-15,2024-12-12,2024-12-19,F04,69,2218,58,2217,2156,2473,59,03F-015.0N,樹林
05F0001N,25.035036,121.624719,4,3,16-37-3139-00-3,2024-06,1951,TJ21,C,2024-04-15,2024-06-13,2024-06-24,F04,61,1951,56,1064,1802,2070,60,05F-000.1N,樹林
05F0001N,25.035036,121.624719,4,3,16-37-3139-00-3,2024-08,2094,TJ21,C,2024-06-14,2024-08-14,2024-08-21,F04,64,2094,61,1261,2070,2133,62,05F-000.1N,樹林
05F0001N,25.035036,121.624719,4,3,16-37-3139-00-3,2024-10,2072,TJ21,C,2024-08-15,2024-10-15,2024-10-22,F04,60,2072,64,1295,2133,1889,62,05F-000.1N,樹林
05F0001N,25.035036,121.624719,4,3,16-37-3139-00-3,2024-12,1924,TJ21,C,2024-10-16,2024-12-15,2024-12-20,F04,67,1924,60,962,1889,2069,61,05F-000.1N,樹林
05F0000S,25.035183,121.623019,4,3,16-37-3144-00-0,2024-06,2064,TJ21,C,2024-04-15,2024-06-13,2024-06-24,F04,61,2064,56,1064,1986,2279,60,05F-000.0S,樹林
05F0000S,25.035183,121.623019,4,3,16-37-3144-00-0,2024-08,2295,TJ21,C,2024-06-14,2024-08-14,2024-08-21,F04,64,2295,61,1261,2279,2365,62,05F-000.0S,樹林
05F0000S,25.035183,121.623019,4,3,16-37-3144-00-0,2024-10,2040,TJ21,C,2024-08-15,2024-10-15,2024-10-22,F04,60,2040,64,1295,2365,2098,62,05F-000.0S,樹林
05F0000S,25.035183,121.623019,4,3,16-37-3144-00-0,2024-12,2019,TJ21,C,2024-10-16,2024-12-15,2024-12-20,F04,67,2019,60,962,2098,2199,61,05F-000.0S,樹林
01F0147N,25.06564444,121.6135194,3,2,16-42-0395-00-5,2024-06,3219,TA35,H,2024-04-02,2024-06-03,2024-06-13,B21,59,3219,61,3219,3001,3120,63,01F-014.7SN,泰山
01F0147N,25.06564444,121.6135194,3,2,16-42-0395-00-5,2024-08,3305,TA35,H,2024-06-04,2024-08-05,2024-08-12,B21,61,3305,59,3305,3120,3179,63,01F-014.7SN,泰山
01F0147N,25.06564444,121.6135194,3,2,16-42-0395-00-5,2024-10,3061,TA35,H,2024-08-06,2024-10-03,2024-10-11,B21,63,3061,61,3061,3179,3130,59,01F-014.7SN,泰山
01F0147N,25.06564444,121.6135194,3,2,16-42-0395-00-5,2024-12,3074,TA35,H,2024-10-04,2024-12-04,2024-12-11,B21,62,3074,63,3074,3130,3005,62,01F-014.7SN,泰山
01H0163S,25.064006,121.598733,3,2,16-44-2735-00-2,2024-06,2085,TC21,D,2024-04-18,2024-06-18,2024-06-27,B21,61,2085,56,2085,1841,2110,62,01H-016.3S,泰山
